utc,lat,lon,dep
2021-06-04T20:14:47.940000Z,60.608,-137.3163,12.37
2021-06-04T22:41:06.210000Z,60.8767,-143.5049,37.98
2021-06-05T06:42:36.480000Z,60.2562,-140.8803,0.88
2021-06-05T06:42:36.910000Z,59.9267,-141.8769,68.29
2021-06-05T07:55:30.000000Z,60.1605,-141.0463,0.02
2021-06-05T10:03:14.570000Z,60.5177,-142.9077,12.95
2021-06-05T11:25:54.820000Z,60.1434,-139.2944,0.16
2021-06-05T15:46:21.640000Z,61.0203,-138.703,12.62
2021-06-05T23:47:04.200000Z,60.071,-140.1002,32.49
2021-06-06T00:18:38.620000Z,60.227,-141.0374,0.11
2021-06-06T00:56:14.510000Z,60.943,-138.5803,8.03
2021-06-06T04:57:50.250000Z,59.9796,-140.7276,15.5
2021-06-06T16:39:21.310000Z,60.0043,-139.4122,17.9
2021-06-06T17:55:54.140000Z,60.5958,-143.7051,11.59
2021-06-06T22:56:30.460000Z,60.4139,-141.4492,27.96
2021-06-07T03:27:01.840000Z,60.281,-140.6549,26.57
2021-06-07T06:59:06.210000Z,60.3104,-140.8415,0.18
2021-06-07T08:31:18.740000Z,60.78,-137.8668,2.5
2021-06-07T10:03:07.000000Z,59.924,-140.6301,0.1
2021-06-07T13:15:27.470000Z,60.291,-140.3692,0.15
2021-06-07T13:52:29.350000Z,61.0764,-142.8567,40.74
2021-06-07T15:24:43.160000Z,60.3105,-140.7259,23.11
2021-06-07T16:08:12.340000Z,61.0409,-143.3949,42.23
2021-06-07T16:08:27.380000Z,59.7746,-141.6474,57.5
2021-06-08T02:29:08.160000Z,60.3305,-140.5923,22.43
2021-06-08T05:48:50.630000Z,60.2144,-141.0689,0.19
2021-06-08T09:06:31.360000Z,61.1662,-143.1536,18.12
2021-06-08T09:06:30.490000Z,61.0472,-143.2056,16.55
2021-06-08T09:18:53.340000Z,60.019,-140.5052,0.02
2021-06-08T09:21:01.030000Z,60.0197,-140.5012,0.05
2021-06-08T09:41:19.260000Z,60.0087,-140.5078,0.04
2021-06-08T10:15:14.320000Z,60.015,-140.4984,0.05
2021-06-08T10:16:01.320000Z,60.2983,-140.4445,0.23
2021-06-08T20:12:34.510000Z,60.3245,-140.5404,19.07
2021-06-08T20:18:10.320000Z,60.3192,-140.5914,6.14
2021-06-09T02:41:29.130000Z,60.0958,-140.9563,12.63
2021-06-09T07:55:43.920000Z,60.3438,-140.5907,26.22
2021-06-09T13:06:30.450000Z,61.0667,-143.5275,15.0
2021-06-09T14:49:45.390000Z,60.2105,-141.1042,0.12
2021-06-09T15:06:50.960000Z,60.603,-142.9827,13.29
2021-06-09T19:50:58.500000Z,60.7826,-141.3215,37.82
2021-06-10T03:25:23.610000Z,60.0217,-139.3147,14.67
2021-06-10T04:22:22.890000Z,60.5892,-141.548,25.67
2021-06-10T16:07:40.430000Z,60.4363,-143.2426,15.01
2021-06-10T17:51:02.610000Z,60.8707,-141.6052,57.94
2021-06-10T19:22:59.520000Z,60.2928,-140.8326,0.48
2021-06-11T05:39:31.160000Z,60.603,-143.1042,11.38
2021-06-11T06:14:32.140000Z,60.2589,-141.26,26.56
2021-06-11T06:14:32.740000Z,60.3218,-141.0366,9.79
2021-06-11T12:29:13.570000Z,60.2882,-140.837,0.68
2021-06-11T13:12:59.900000Z,61.1706,-142.6778,40.45
2021-06-11T18:00:36.260000Z,60.4018,-140.9028,14.22
2021-06-12T01:09:50.800000Z,60.1321,-139.5296,8.65
2021-06-12T02:12:45.580000Z,60.8588,-139.1334,15.11
2021-06-12T07:54:49.680000Z,60.0193,-140.6206,0.06
2021-06-12T14:29:26.700000Z,60.0121,-140.4908,11.79
2021-06-12T16:29:18.600000Z,60.1889,-139.6979,0.21
2021-06-12T17:06:01.750000Z,60.3144,-140.7789,3.86
2021-06-12T18:39:52.640000Z,60.1525,-139.7234,10.89
2021-06-12T21:49:08.800000Z,60.3146,-141.8899,17.38
2021-06-13T02:38:45.400000Z,60.2989,-141.229,17.42
2021-06-13T05:05:01.310000Z,59.925,-141.9861,31.77
2021-06-13T06:20:42.970000Z,60.9588,-138.4259,11.96
2021-06-13T13:53:36.570000Z,61.0793,-143.4691,21.04
2021-06-13T19:51:40.250000Z,60.3212,-142.5152,43.51
2021-06-13T22:26:41.810000Z,61.012,-143.1099,31.99
2021-06-14T05:22:40.330000Z,60.5602,-142.6709,23.59
2021-06-14T06:48:21.480000Z,60.3009,-141.3928,17.2
2021-06-14T07:10:49.780000Z,61.1047,-143.6968,19.55
2021-06-14T09:02:33.320000Z,60.2286,-140.724,12.3
2021-06-14T14:36:25.000000Z,60.1355,-141.299,12.99
2021-06-14T20:10:54.320000Z,60.3131,-140.8178,0.41
2021-06-15T00:09:05.610000Z,60.2603,-141.1356,0.21
2021-06-15T01:34:42.100000Z,60.4817,-142.4868,41.53
2021-06-15T04:29:04.490000Z,59.9111,-140.0387,0.15
2021-06-15T11:24:08.380000Z,60.3271,-140.5936,4.52
2021-06-15T13:24:10.430000Z,60.2862,-140.4716,16.73
2021-06-15T18:48:30.110000Z,60.2323,-140.4662,19.38
2021-06-15T20:51:26.280000Z,60.5791,-142.7878,23.42
2021-06-15T20:51:27.260000Z,60.467,-141.5148,51.98
2021-06-15T22:34:13.660000Z,61.3707,-141.6453,66.84
2021-06-16T00:15:00.890000Z,59.968,-141.7269,17.6
2021-06-16T12:51:59.560000Z,60.2911,-140.7422,7.73
2021-06-16T20:07:16.500000Z,60.2169,-141.2243,0.25
2021-06-16T21:34:58.070000Z,60.3449,-142.3171,53.94
2021-06-16T21:41:07.100000Z,60.2569,-139.5791,6.79
2021-06-16T21:45:12.890000Z,60.2607,-139.5765,5.86
2021-06-16T21:45:43.410000Z,60.2529,-139.5818,8.91
2021-06-16T23:09:12.510000Z,60.5842,-142.2485,33.31
2021-06-17T02:34:19.500000Z,60.2642,-142.1531,20.03
2021-06-17T05:24:27.020000Z,60.0597,-140.6564,0.03
2021-06-17T06:41:44.460000Z,60.0228,-141.493,23.16
2021-06-17T06:54:56.850000Z,59.9387,-141.4842,0.28
2021-06-17T09:57:20.720000Z,60.3178,-140.5724,2.53
2021-06-17T11:24:04.540000Z,60.1342,-139.8615,0.07
2021-06-17T14:46:35.110000Z,60.4537,-142.7401,28.18
2021-06-17T23:23:48.550000Z,60.5316,-142.8844,10.42
2021-06-18T02:03:28.890000Z,60.9138,-138.5355,12.51
2021-06-18T03:16:27.250000Z,60.2111,-140.8795,0.05
2021-06-18T04:35:16.220000Z,60.2981,-140.6638,24.46
2021-06-18T09:51:56.580000Z,60.2118,-140.9447,0.05
2021-06-18T12:53:43.830000Z,60.9798,-138.6603,9.93
2021-06-19T10:58:34.750000Z,60.2989,-140.6699,26.33
2021-06-19T13:06:07.390000Z,60.6208,-142.7857,11.34
2021-06-19T15:51:55.170000Z,60.3145,-141.9569,15.86
2021-06-19T15:56:00.020000Z,60.6058,-142.4391,19.19
2021-06-19T16:55:50.440000Z,60.3297,-142.0216,19.61
2021-06-19T23:56:19.810000Z,60.5314,-140.9053,1.72
2021-06-19T23:56:20.290000Z,60.5158,-141.0035,9.91
2021-06-20T16:14:57.270000Z,59.5776,-138.8631,13.59
2021-06-21T05:15:08.300000Z,60.1777,-141.7521,35.82
2021-06-21T09:11:28.500000Z,61.6939,-142.2449,37.4
2021-06-21T11:02:28.760000Z,60.2746,-142.1775,28.83
2021-06-21T12:01:30.840000Z,60.6312,-142.8791,1.02
2021-06-21T22:40:53.590000Z,60.4175,-140.7781,67.88
2021-06-22T01:45:15.090000Z,60.4941,-142.3101,15.06
2021-06-22T10:35:47.640000Z,60.2561,-143.3438,11.82
2021-06-22T13:37:01.200000Z,60.3002,-140.6508,16.67
2021-06-22T15:48:41.750000Z,60.1401,-139.5794,10.59
2021-06-22T17:07:05.500000Z,60.1421,-139.578,10.82
2021-06-22T17:19:41.470000Z,60.1338,-139.595,11.12
2021-06-22T18:04:59.280000Z,60.1387,-139.5887,11.36
2021-06-22T18:10:28.730000Z,61.3562,-140.7259,77.1
2021-06-22T23:54:18.800000Z,59.9828,-140.6004,0.05
2021-06-23T05:44:57.050000Z,60.3239,-140.7171,21.16
2021-06-23T08:52:02.090000Z,60.3806,-142.8613,20.99
2021-06-23T15:34:10.350000Z,60.4481,-141.5949,45.9
2021-06-24T11:06:22.380000Z,59.9741,-141.9288,29.72
2021-06-25T07:36:02.100000Z,60.7899,-138.1188,5.78
2021-06-25T19:14:55.810000Z,60.0765,-139.6903,17.38
2021-06-25T20:26:59.510000Z,60.5667,-141.584,23.93
2021-06-25T20:27:00.890000Z,60.6152,-141.7767,14.31
2021-06-25T20:26:59.530000Z,60.6994,-141.4988,23.0
2021-06-26T00:09:01.220000Z,60.2276,-141.2076,27.49
2021-06-26T06:58:05.190000Z,60.1248,-140.7778,17.03
2021-06-26T06:58:10.760000Z,60.4633,-141.4028,15.0
2021-06-26T15:05:27.250000Z,59.9547,-139.4337,0.02
2021-06-27T02:26:04.880000Z,60.2541,-140.0855,22.68
2021-06-27T03:43:03.550000Z,60.0661,-140.7487,12.34
2021-06-27T08:38:52.480000Z,60.5489,-142.6799,21.65
2021-06-27T20:48:23.420000Z,60.0099,-140.7532,0.03
2021-06-28T06:21:44.990000Z,60.3228,-140.7552,6.19
2021-06-28T23:56:28.810000Z,60.4903,-143.0307,12.91
2021-06-29T00:32:25.840000Z,60.4161,-142.2769,33.21
2021-06-29T02:53:21.590000Z,60.9292,-138.1821,8.88
2021-06-29T03:07:56.200000Z,60.0718,-139.4861,5.08
2021-06-29T09:21:04.040000Z,60.3252,-140.7375,5.36
2021-06-29T14:14:02.330000Z,59.9939,-140.6113,0.01
2021-06-29T17:20:37.940000Z,60.0609,-140.8183,15.14
2021-06-29T21:07:12.360000Z,60.0483,-140.7142,12.67
2021-06-30T04:09:18.660000Z,60.0485,-139.9397,33.64
2021-06-30T06:47:24.490000Z,60.8369,-141.8876,46.84
2021-06-30T10:13:52.480000Z,60.2793,-141.5373,0.38
2021-06-30T16:15:15.340000Z,60.2917,-140.721,10.08
2021-06-30T16:27:28.840000Z,60.3077,-140.728,4.93
2021-06-30T21:00:16.900000Z,59.9349,-140.0653,11.28
2021-06-30T21:03:30.650000Z,60.4088,-139.4926,0.91
2021-07-01T02:46:37.450000Z,60.2834,-141.2672,16.33
2021-07-01T12:43:43.620000Z,60.2243,-141.0287,0.13
2021-07-01T13:26:37.490000Z,60.0135,-140.5872,0.01
2021-07-02T00:59:07.170000Z,60.2808,-140.7919,0.34
2021-07-02T02:17:33.590000Z,60.8482,-138.2173,8.63
2021-07-02T11:02:59.620000Z,60.0401,-140.6707,0.02
2021-07-02T12:50:31.460000Z,60.0117,-140.7776,0.03
2021-07-02T13:50:03.590000Z,60.0462,-140.5525,10.16
2021-07-02T14:17:42.880000Z,60.2094,-140.9238,0.05
2021-07-02T15:12:24.710000Z,61.1031,-143.4163,38.79
2021-07-02T16:53:33.930000Z,60.0499,-140.7324,9.48
2021-07-03T06:16:59.400000Z,60.0414,-140.7112,10.83
2021-07-03T11:10:45.620000Z,60.0069,-140.6778,0.05
2021-07-03T13:59:23.150000Z,61.5766,-141.9876,70.36
2021-07-03T17:46:15.150000Z,60.1778,-141.0684,0.05
2021-07-03T23:28:08.400000Z,60.1037,-139.4839,7.02
2021-07-04T00:23:18.260000Z,60.0664,-140.7267,0.2
2021-07-04T00:52:27.160000Z,60.0401,-140.7469,13.92
2021-07-04T00:57:09.010000Z,60.0234,-140.8927,13.09
2021-07-04T00:58:46.450000Z,60.0675,-140.7375,4.84
2021-07-04T01:00:49.950000Z,60.0971,-140.3388,26.0
2021-07-04T01:01:54.420000Z,60.0494,-140.7137,10.4
2021-07-04T02:19:00.800000Z,60.0685,-140.7611,4.17
2021-07-04T03:19:01.810000Z,60.0134,-140.7065,0.01
2021-07-04T03:37:57.340000Z,61.1001,-143.3582,32.27
2021-07-04T08:59:31.960000Z,60.4259,-140.7984,11.17
2021-07-04T13:21:33.690000Z,60.1479,-140.8417,17.16
2021-07-04T16:47:54.980000Z,61.2559,-139.4573,14.47
2021-07-04T21:32:19.020000Z,60.0362,-140.721,1.52
2021-07-04T22:45:54.010000Z,60.4108,-137.5308,15.03
2021-07-05T00:43:28.320000Z,60.5036,-143.0393,0.06
2021-07-05T04:21:01.210000Z,60.716,-142.8437,14.4
2021-07-05T07:06:51.790000Z,60.2484,-141.5688,20.85
2021-07-05T07:06:51.630000Z,60.2811,-141.7519,19.4
2021-07-05T11:08:40.380000Z,60.0071,-140.7337,2.71
2021-07-05T12:06:53.880000Z,60.2581,-139.7555,0.21
2021-07-05T12:40:19.250000Z,60.1629,-139.8142,0.02
2021-07-05T18:18:13.990000Z,60.0602,-140.8042,12.33
2021-07-05T18:18:16.220000Z,60.06,-142.0098,61.91
2021-07-05T18:36:30.040000Z,60.0604,-140.526,0.03
2021-07-05T18:37:18.210000Z,60.0316,-140.5143,13.23
2021-07-05T18:37:33.070000Z,60.5521,-142.1317,11.42
2021-07-05T20:11:58.580000Z,61.1838,-143.6378,28.17
2021-07-05T20:30:48.680000Z,60.0021,-140.5208,13.94
2021-07-05T20:30:49.740000Z,60.0853,-140.5806,15.1
2021-07-06T00:40:33.670000Z,61.0519,-143.9145,15.0
2021-07-06T01:08:33.060000Z,60.1788,-139.5701,7.18
2021-07-06T01:51:25.370000Z,60.0676,-140.6514,13.9
2021-07-06T01:51:33.130000Z,60.3985,-141.3677,21.32
2021-07-06T03:21:29.430000Z,60.0232,-141.2403,11.67
2021-07-06T03:32:53.880000Z,60.0718,-140.7202,5.08
2021-07-06T05:51:32.830000Z,60.0337,-140.716,0.13
2021-07-06T07:10:44.120000Z,60.1057,-141.1888,12.88
2021-07-06T09:27:35.810000Z,60.5558,-143.0814,7.21
2021-07-06T09:36:56.900000Z,60.5066,-143.1013,0.05
2021-07-06T10:09:30.610000Z,60.3045,-140.8066,20.97
2021-07-06T12:55:02.290000Z,60.1422,-139.6767,0.03
2021-07-06T17:39:16.150000Z,60.5317,-143.0211,0.24
2021-07-06T18:50:28.310000Z,61.6418,-143.6182,74.29
2021-07-06T20:17:43.950000Z,60.5885,-141.8263,11.89
2021-07-07T01:12:43.770000Z,60.0709,-140.5674,9.29
2021-07-07T03:14:24.500000Z,60.1969,-140.7088,21.0
2021-07-07T03:31:15.860000Z,60.2443,-140.9866,40.36
2021-07-07T03:31:14.970000Z,60.1937,-140.444,15.61
2021-07-07T03:39:29.870000Z,60.0159,-140.6684,22.72
2021-07-07T03:39:29.400000Z,60.0428,-140.387,22.08
2021-07-07T03:40:33.660000Z,60.1619,-140.7462,24.43
2021-07-07T04:50:57.620000Z,59.9937,-140.0101,25.85
2021-07-07T05:13:27.120000Z,60.0251,-140.9537,0.23
2021-07-07T05:37:22.570000Z,60.2108,-140.6971,18.39
2021-07-07T06:01:14.660000Z,60.0054,-139.4852,0.2
2021-07-07T08:54:22.880000Z,60.1904,-140.7165,21.19
2021-07-07T11:23:24.630000Z,60.4884,-143.1286,13.17
2021-07-07T11:44:07.670000Z,59.9667,-140.6186,0.04
2021-07-07T13:31:10.090000Z,60.1804,-141.1826,14.12
2021-07-07T23:05:31.340000Z,60.2658,-140.6407,14.92
2021-07-08T07:55:08.260000Z,61.1633,-138.8537,8.28
2021-07-08T11:58:17.280000Z,60.5179,-143.0146,0.21
2021-07-08T12:58:26.920000Z,60.0235,-140.4895,1.72
2021-07-08T15:42:51.200000Z,59.9131,-139.5949,0.14
2021-07-08T15:57:29.100000Z,60.1761,-139.5838,9.74
2021-07-08T16:25:06.520000Z,60.2482,-139.5693,12.85
2021-07-08T16:25:25.100000Z,60.6353,-141.7647,15.0
2021-07-08T18:44:37.160000Z,60.0528,-140.37,12.84
2021-07-08T20:40:55.390000Z,60.3338,-140.878,38.46
2021-07-08T20:54:29.090000Z,60.5409,-141.9447,33.33
2021-07-10T17:16:13.450000Z,60.1967,-141.9679,11.26
2021-07-10T20:41:59.900000Z,60.2034,-140.7994,0.05
2021-07-11T06:15:24.690000Z,60.6112,-143.9713,33.8
2021-07-11T20:38:04.440000Z,61.0197,-143.9613,15.84
2021-07-12T23:28:44.900000Z,60.4327,-143.2751,15.72
2021-07-13T02:22:43.700000Z,60.392,-141.4152,11.97
2021-07-13T02:22:44.720000Z,60.291,-142.3925,30.08
2021-07-13T06:13:32.300000Z,60.1093,-140.3981,14.45
2021-07-13T09:17:26.370000Z,60.0174,-140.6608,13.52
2021-07-13T09:17:23.790000Z,59.9644,-140.236,15.0
2021-07-13T11:47:16.400000Z,60.019,-140.7269,11.85
2021-07-13T11:47:14.900000Z,60.0478,-140.4057,9.55
2021-07-13T11:47:21.540000Z,60.2215,-141.188,15.0
2021-07-13T12:05:22.040000Z,60.1621,-142.8923,33.7
2021-07-13T15:52:12.390000Z,60.0779,-139.7418,14.95
2021-07-13T16:04:47.970000Z,59.9768,-140.8325,16.9
2021-07-14T02:39:08.920000Z,60.2477,-139.5876,14.83
2021-07-14T04:29:28.870000Z,59.9844,-140.4241,0.0
2021-07-14T04:50:43.490000Z,60.0797,-141.2385,0.01
2021-07-14T05:29:17.870000Z,60.053,-140.6316,0.05
2021-07-14T06:16:40.760000Z,60.2707,-141.0033,18.21
2021-07-14T06:44:30.660000Z,61.0818,-143.4161,17.16
2021-07-14T11:12:36.910000Z,59.8833,-139.3661,0.0
2021-07-14T12:26:06.720000Z,60.0297,-140.6324,9.44
2021-07-14T14:17:52.370000Z,60.4775,-143.9088,15.05
2021-07-14T15:16:50.460000Z,60.6961,-143.0332,14.44
2021-07-14T17:19:54.710000Z,60.2939,-140.8734,19.86
2021-07-14T22:27:57.340000Z,60.0653,-140.595,13.77
2021-07-14T22:28:02.090000Z,60.2637,-141.0231,18.32
2021-07-14T23:00:03.020000Z,59.9946,-140.7294,0.13
2021-07-14T23:01:59.750000Z,59.9601,-140.7695,0.0
2021-07-15T01:42:36.670000Z,60.5169,-142.965,0.19
2021-07-15T03:28:51.620000Z,59.9792,-140.5624,3.36
2021-07-15T04:36:52.940000Z,60.0045,-140.6662,13.04
2021-07-15T04:37:00.070000Z,60.2811,-141.2689,28.96
2021-07-15T07:28:04.450000Z,60.5069,-143.9248,21.04
2021-07-15T07:39:34.760000Z,60.3101,-141.3418,19.95
2021-07-15T07:39:34.670000Z,60.3237,-141.1647,16.41
2021-07-15T08:07:55.970000Z,60.114,-140.9609,4.3
2021-07-15T09:06:10.490000Z,60.6156,-142.6803,14.06
2021-07-15T09:20:45.760000Z,59.9157,-140.3259,8.85
2021-07-15T10:12:07.940000Z,60.613,-143.0799,1.43
2021-07-15T12:55:13.570000Z,60.4442,-143.7837,11.15
2021-07-15T14:26:23.820000Z,60.0717,-140.7344,4.66
2021-07-15T14:37:34.510000Z,60.3225,-142.895,27.27
2021-07-15T14:53:16.020000Z,60.3222,-140.6975,31.54
2021-07-15T14:53:18.780000Z,60.3572,-140.8125,15.0
2021-07-15T15:06:36.340000Z,60.1847,-140.9719,10.83
2021-07-15T17:18:58.210000Z,60.1337,-140.596,14.12
2021-07-15T19:00:44.770000Z,60.0649,-140.6449,0.05
2021-07-15T19:28:28.950000Z,61.3385,-142.758,35.19
2021-07-15T19:39:38.100000Z,59.9842,-142.6211,25.04
2021-07-15T22:43:49.940000Z,59.8706,-140.7126,0.05
2021-07-16T07:32:25.760000Z,60.2643,-140.9696,0.51
2021-07-16T08:48:48.540000Z,60.0393,-140.7253,9.01
2021-07-16T08:48:47.260000Z,60.0024,-140.4943,15.69
2021-07-16T10:53:47.410000Z,60.4761,-143.0694,10.84
2021-07-16T11:21:01.930000Z,60.3219,-140.7445,6.18
2021-07-16T14:53:22.140000Z,60.6297,-142.336,0.44
2021-07-16T17:47:10.360000Z,61.5112,-140.697,5.73
2021-07-16T18:43:23.630000Z,60.4411,-143.1958,12.29
2021-07-16T19:55:32.110000Z,60.2719,-142.0964,14.44
2021-07-16T20:44:01.290000Z,60.3168,-140.7782,16.41
2021-07-16T23:48:36.460000Z,60.3956,-143.9005,0.0
2021-07-17T01:41:11.940000Z,59.9413,-139.008,0.04
2021-07-17T06:43:31.610000Z,60.5927,-143.2132,20.93
2021-07-17T06:58:54.570000Z,60.2431,-141.5793,16.11
2021-07-17T07:41:15.700000Z,60.1637,-142.2708,0.46
2021-07-17T12:30:22.900000Z,60.3477,-142.0448,0.21
2021-07-17T12:54:28.510000Z,59.9581,-139.7249,18.07
2021-07-17T14:40:32.150000Z,60.2399,-141.1614,21.27
2021-07-17T15:14:04.040000Z,60.067,-140.7232,9.26
2021-07-17T15:40:01.510000Z,60.3607,-141.1371,15.16
2021-07-17T15:57:00.080000Z,60.2181,-140.8345,20.51
2021-07-17T17:06:25.850000Z,60.4736,-142.9334,14.04
2021-07-17T17:31:34.280000Z,59.9446,-141.5717,15.72
2021-07-17T17:33:58.030000Z,59.8941,-141.5949,13.69
2021-07-17T18:56:57.290000Z,59.965,-141.5379,18.91
2021-07-17T20:11:06.120000Z,59.8228,-141.1831,11.36
2021-07-17T21:29:17.450000Z,61.0439,-143.8463,15.0
2021-07-17T21:47:05.100000Z,61.445,-140.4063,2.8
2021-07-17T22:05:30.320000Z,61.471,-140.3844,4.5
2021-07-18T02:05:30.320000Z,59.6575,-138.7808,1.08
2021-07-18T02:05:50.420000Z,60.25,-141.308,29.33
2021-07-18T03:38:01.770000Z,60.2561,-140.9286,3.18
2021-07-18T03:59:23.070000Z,59.9909,-140.1973,13.57
2021-07-18T08:26:47.670000Z,60.5124,-142.8508,0.39
2021-07-18T09:02:14.710000Z,59.9283,-140.7228,0.01
2021-07-18T10:38:22.840000Z,59.9948,-140.2411,0.04
2021-07-18T13:05:10.660000Z,60.1374,-141.2786,15.02
2021-07-18T13:44:02.840000Z,60.1115,-141.5413,11.16
2021-07-18T14:35:55.530000Z,60.4863,-142.9649,7.35
2021-07-18T15:20:27.240000Z,60.2351,-140.832,16.71
2021-07-18T16:13:09.950000Z,60.0725,-141.6042,11.53
2021-07-18T18:07:26.500000Z,60.0067,-140.7038,0.07
2021-07-18T18:13:38.090000Z,60.5161,-143.2966,10.3
2021-07-18T18:43:59.770000Z,60.5842,-143.0336,0.32
2021-07-18T19:46:51.590000Z,59.9302,-140.4658,15.13
2021-07-18T20:16:00.790000Z,60.3536,-140.767,6.13
2021-07-18T20:16:37.660000Z,60.0058,-140.6727,0.05
2021-07-18T20:51:13.140000Z,60.6304,-141.6296,14.63
2021-07-18T20:51:13.760000Z,60.6423,-141.743,21.06
2021-07-19T00:28:36.110000Z,59.9397,-140.7976,0.04
2021-07-19T06:05:49.280000Z,60.522,-142.9494,0.14
2021-07-19T07:19:34.120000Z,61.2761,-140.6317,9.97
2021-07-19T07:22:33.070000Z,60.5176,-142.9514,0.14
2021-07-19T07:25:40.170000Z,60.0995,-140.6042,0.06
2021-07-19T07:29:49.780000Z,59.9827,-140.7084,0.0
2021-07-19T08:21:05.210000Z,60.0151,-140.7627,0.07
2021-07-19T10:43:09.700000Z,60.6308,-143.0106,2.47
2021-07-19T10:50:01.530000Z,59.9847,-140.792,0.04
2021-07-19T10:53:19.910000Z,60.5852,-142.8511,26.51
2021-07-19T11:34:02.670000Z,60.4388,-141.5981,0.03
2021-07-19T12:17:55.160000Z,60.5127,-142.9276,0.24
2021-07-19T15:18:14.550000Z,60.0819,-140.7178,4.1
2021-07-19T16:20:51.870000Z,60.1309,-141.658,10.17
2021-07-19T19:26:08.160000Z,60.4849,-140.3241,14.23
2021-07-19T19:26:01.730000Z,61.0188,-139.2406,15.0
2021-07-19T20:53:35.510000Z,60.0484,-139.2962,12.24
2021-07-19T23:56:27.830000Z,60.1885,-141.7187,0.43
2021-07-20T00:08:39.460000Z,60.6734,-142.8975,0.01
2021-07-20T02:59:13.850000Z,60.0517,-143.0016,29.51
2021-07-20T03:45:51.150000Z,60.5298,-142.7597,0.35
2021-07-20T05:40:08.950000Z,60.4803,-142.8691,0.02
2021-07-20T05:49:48.290000Z,60.3916,-141.9354,1.64
2021-07-20T06:16:31.090000Z,60.3109,-141.8577,10.88
2021-07-20T06:32:11.430000Z,60.5014,-142.8909,0.16
2021-07-20T06:38:20.670000Z,60.0348,-140.6791,0.03
2021-07-20T06:42:19.840000Z,59.9199,-140.5014,0.04
2021-07-20T06:45:22.990000Z,59.9882,-140.727,0.0
2021-07-20T06:53:32.090000Z,60.3847,-141.9014,10.77
2021-07-20T07:34:49.280000Z,60.0279,-140.6563,11.82
2021-07-20T08:52:33.540000Z,60.1926,-141.3556,0.07
2021-07-20T09:44:28.180000Z,60.0168,-140.7712,0.06
2021-07-20T13:10:08.800000Z,59.9505,-140.6656,13.47
2021-07-20T16:26:22.290000Z,60.8008,-142.7446,65.41
2021-07-20T16:35:18.200000Z,60.1819,-141.1937,19.52
2021-07-20T18:09:59.360000Z,60.7873,-143.2966,15.22
2021-07-20T19:28:28.150000Z,59.9466,-140.026,0.1
2021-07-20T20:50:50.580000Z,60.8483,-143.7361,15.0
2021-07-21T00:35:27.350000Z,59.9536,-140.7437,0.01
2021-07-21T02:02:56.300000Z,60.1893,-140.2975,19.6
2021-07-21T11:00:54.740000Z,60.0008,-140.6505,8.13
2021-07-21T15:19:31.460000Z,60.8437,-143.4244,0.23
2021-07-21T16:42:31.090000Z,60.7892,-143.2303,15.17
2021-07-21T17:57:55.310000Z,60.3416,-143.0947,0.06
2021-07-21T18:43:04.010000Z,60.0058,-140.7172,0.02
2021-07-21T20:08:38.520000Z,60.4785,-143.1616,0.06
2021-07-21T20:20:05.120000Z,60.0802,-140.7006,0.03
2021-07-21T21:20:35.430000Z,60.6459,-143.1827,7.1
2021-07-21T21:56:48.340000Z,60.2596,-141.2386,19.68
2021-07-22T00:30:41.080000Z,60.1274,-141.568,14.63
2021-07-22T02:22:31.050000Z,60.4334,-140.5359,21.88
2021-07-22T05:20:07.260000Z,60.0178,-140.9053,0.01
2021-07-22T07:35:54.530000Z,60.8185,-143.2659,16.23
2021-07-22T07:37:22.630000Z,60.8034,-143.23,16.36
2021-07-22T08:59:38.860000Z,60.2804,-141.3005,2.28
2021-07-22T09:52:51.210000Z,60.1214,-143.8204,0.0
2021-07-22T10:23:12.480000Z,60.1884,-140.5046,0.03
2021-07-22T15:44:54.970000Z,60.2285,-143.2726,10.44
2021-07-22T22:13:46.010000Z,60.7552,-142.9921,35.2
2021-07-22T22:14:36.480000Z,60.8303,-143.2661,16.26
2021-07-23T00:28:42.340000Z,59.98,-140.7229,0.01
2021-07-23T01:33:29.930000Z,60.6187,-142.7083,18.99
2021-07-23T04:07:56.330000Z,59.9878,-140.5637,19.03
2021-07-23T04:08:10.900000Z,60.549,-142.1927,14.82
2021-07-23T06:52:34.810000Z,60.0047,-140.6675,0.03
2021-07-23T06:52:33.370000Z,59.9962,-140.5122,18.25
2021-07-23T07:37:19.740000Z,60.8038,-143.2612,15.19
2021-07-23T08:27:09.220000Z,60.3426,-141.8034,7.9
2021-07-23T09:06:42.170000Z,60.0065,-140.3432,10.69
2021-07-23T09:48:09.440000Z,59.9704,-141.6854,14.13
2021-07-23T18:14:55.040000Z,60.808,-143.1918,15.96
2021-07-23T21:00:55.800000Z,60.6877,-142.1803,15.0
2021-07-23T22:26:39.460000Z,60.0258,-140.708,0.06
2021-07-24T00:10:51.950000Z,60.0782,-140.7092,2.82
2021-07-24T00:11:14.070000Z,60.0483,-140.7231,0.03
2021-07-24T02:04:55.930000Z,60.4624,-143.7822,14.03
2021-07-24T07:34:36.540000Z,60.5667,-143.2266,14.4
2021-07-24T07:44:35.880000Z,60.6005,-143.2104,0.16
2021-07-24T08:07:39.140000Z,60.8539,-143.4645,16.57
2021-07-24T09:59:54.640000Z,60.0623,-140.2397,22.31
2021-07-24T11:02:38.520000Z,60.4844,-142.9027,0.12
